date,equity,pnl,strategy,symbol,window
2025-06-05,101036.74,1036.74,iron_condor,QQQ,7
2025-07-11,101194.25,157.51,iron_condor,QQQ,7
2025-08-20,101305.24,110.99,iron_condor,QQQ,8
